review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
not bad,7,1,1,0,0,0,2026-04-02,2026-04-02,221,26,1422,220
One of the greatest PS1 games ever made. This game started a life long addiction to this game franchise.,104,1,1,0,0,0,2026-04-02,2026-04-02,183,7,517,53
Clears remake. Top 3 ps1 game.,30,1,1,0,0,0,2026-04-02,2026-04-02,282,101,283,28
CLAIRELCAIRELCIARE,18,1,1,0,0,0,2026-04-02,2026-04-02,47,7,195,99
"""Alright... let me go back to the beginning.
My fight against bio warfare all started in a zombie infested ghost town.
It was September 1998; my first and only day as a police officer.""",185,1,1,0,2,0,2026-04-02,2026-04-02,238,6,20,19
Game does not work on Steam Deck or Linux. Super disappointing. I was hopping to get to play the game I bought without having to do a bunch of file editing.,156,0,1,0,5,3,2026-04-02,2026-04-02,140,31,30,5
"Thank you, Capcom!",18,1,1,0,0,0,2026-04-02,2026-04-02,913,100,618,5
As beautiful as the day i lost you,34,1,1,0,0,0,2026-04-02,2026-04-02,325,42,182,26
"It was 1998. I was a student in a trash school getting ready for computer class. The teacher didn’t teach us anything instead, he played Resident Evil 2 and took control of all the students’ monitors so we had to watch this stupid dumbass get bitten by zombies over and over again for 35 minutes for more than 2 weeks, because dumbass didn’t know how to shoot and kept dying maybe he couldn’t read, he even asked us kids if anyone knows. If you can’t be a good teacher at least be a good player. Later some kids told their parents and the head of the grade found out, so he stopped playing in class but getting paid by the school to play 18+ games in front of children? He should have been fired.

I was still mad at that stupid ♥♥♥♥♥♥♥ idiot but the fact is, that’s how I got to know Resident Evil games. Later I bought the game and played it myself, I remember turning off the sound just to keep going but ♥♥♥♥ it, I beat the game and loved it. I also played on a PSP emulator in college and had fun, never thought I'd play again but I did since it's on Steam today. I still remember most of the puzzles and routes, but one thing that feels special is when I press X and Space Bar together to fire a bullet, it always brings back that computer class from 1998. 

Btw when I went to tell him how to shoot I found he was playing Bubble Bobble instead. That one was more suitable for him.

[u] [url=https://store.steampowered.com/curator/43342176-Why-Not-Games/#browse] My curator page[/url][/u]
https://steamcommunity.com/sharedfiles/filedetails/?id=3697746517",1560,1,1,0,2,2,2026-04-02,2026-04-02,3795,1038,57,57
It made me think of my childhood.,33,1,1,0,1,0,2026-04-02,2026-04-02,129,8,621,10
"I have been waiting for this day, I wanted og re2 on steam for so long. 

10/10 game, I love resident evil 🙏",108,1,0,0,0,0,2026-04-02,2026-04-02,0,2,393,46
Absolute garbage controller support just like DC1 and 2. Refunded. ♥♥♥♥ you Capcom.,83,0,1,0,2,9,2026-04-02,2026-04-02,319,18,5,5
"If you grew up with classic survival horror, Resident Evil 2 isn’t just a game it’s a core memory.

Coming back to RE2 (1998) feels like stepping into a time capsule where atmosphere mattered more than action, and every bullet counted. The fixed camera angles, pre-rendered backgrounds, and tank controls might seem dated to newcomers, but for OG players, that’s exactly where the magic lives. The tension, the uncertainty, the iconic sound design it all still hits.

Playing as Leon S. Kennedy in his rookie days is something special. There’s a charm to his character here less polished, more human that makes his journey through Raccoon City unforgettable. Watching him grow from a naive cop into someone who can survive the nightmare around him is part of why this game sticks with fans.

The police station remains one of the best-designed locations in gaming history equal parts puzzle box and death trap. Every hallway tells a story, every door feels like a risk. And let’s not forget the soundtrack subtle, eerie, and perfectly timed.

For longtime Resident Evil fans, RE2 (1998) is comfort horror at its finest. It’s not just nostalgia it genuinely holds up as a masterclass in pacing, atmosphere, and survival design.

This is where legends were made and where Leon became Leon.

Rating 10/10⭐

September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. 
And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. 
I was ""asked"" later to join a top-secret government program. 
Not that I had a choice. 
The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. 
If I could just forget what happened that night - the pain, even for a second? 
This time, it can be different. It has to. 
~Leon S. Kennedy",1878,1,1,0,2,0,2026-04-02,2026-04-02,363,58,58,28
"An awesome classic. Played this back when it was released on the original Playstation. It was a significant improvement over the original in almost all areas. It also had 4 different playthroughs to play, depending on the character you picked. After you complete a playthrough with a character, you can then play the game with the other character and witness the story from a different point of view. Since both characters have differences in both of their playthoughs (A and B), you could get 4 different variations of the story. Great stuff. This game, despite being much better than the first, in my personal opinion lacked a little of the atmosphere of the original. But it was still the pinnacle of the PS1 era. It has been remade since then and for younger players who can't stomach the tank controls and obsolete graphics it may be a better buy. But if you want to experience or re-experience the classics, you can't go wrong with this game. Especially at the 5 euros i paid for it. Recommended!",1002,1,1,0,1,1,2026-04-02,2026-04-02,882,104,9,9
"One of the greatest games ever but remove that ♥♥♥♥♥♥♥ DRM man. 
Are you stupid Capcom?",87,0,1,0,23,2,2026-04-02,2026-04-02,0,25,25,25
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,3,0,2026-04-02,2026-04-02,0,17,31,9
"When I think of the term survival horror, I first think of RE2. It was a groundbreaking masterpiece when I played it back in 1999 and it's aged like wine. Just doesn't get old. Very nice to have this on steam after all this time.




something something clever quote from re requiem",282,1,1,0,1,0,2026-04-02,2026-04-02,1011,62,273,121
peak,4,1,1,0,0,0,2026-04-02,2026-04-02,379,53,50,6
That rookie cop seems like a nice guy… hopefully one day he skips work for bingo and ends up saving the president’s daughter.,125,1,1,0,5,0,2026-04-02,2026-04-02,438,12,5,5
it's so cool to see capcom still cares about the very old fans out there releasing classics like these!,103,1,1,0,2,0,2026-04-02,2026-04-02,282,88,34,34
"runs better than classic gog version, capcom partnered WITH gog to improve it on steam's release....
Not only that, on sale for $5 and complete compatibility with old gog mods AND has full support for modern controllers.

my only question is... Is there fourth survivor? I'll have to find out!
(to be clear I'm well aware you have to unlock it, but I'm curious if they kept it)",377,1,1,0,3,0,2026-04-02,2026-04-02,583,174,597,193
I checked this dudes desk 50 times (don't ask why) and found a picture of a young boy. This S.T.A.R.S Captain seems a bit odd.,126,1,1,0,4,0,2026-04-02,2026-04-02,0,16,23,20
Legendary Supra,15,1,1,0,0,0,2026-04-02,2026-04-02,0,135,116,26
I never thought I would ever play og re on steam. Absolute cinema,65,1,1,0,1,0,2026-04-02,2026-04-02,73,3,312,16
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,5,0,2026-04-02,2026-04-02,0,27,634,45
"""Hey, Lieutenant Branagh. Kennedy... reporting for duty.""",57,1,1,0,11,0,2026-04-02,2026-04-02,559,66,87,11
"I brought this as a way to show support as I loved playing it when it first came out and i was still at school and was excited to see it was coming back.

But please for the love of the players add achievements.

Devs can you please add achievements to the trilogy.............",277,1,1,0,3,0,2026-04-02,2026-04-02,0,82,14,14
Top 3 - if not #1 - Resident Evil game of all time.,51,1,1,0,1,0,2026-04-02,2026-04-02,473,21,450,438
"This is one of the greatest RE games of all time, if not the most best way to play re2 of all time. perfect story writing gameplay is top notch. still superior over RE2 remake in every way. this is the best entry for fans that'll love resident evil.",249,1,1,0,2,0,2026-04-02,2026-04-02,0,4,185,90
"Saw it on X and though it was an April fools joke until i went to check it out steam...
Thank you Capcom for giving us the classical RE's",137,1,1,0,0,1,2026-04-02,2026-04-02,162,43,492,37
"I love Resident Evil 1, 2 & 3 So buying these 3 games on Steam was a no-brainer for me because I like flexing my playtime.

What you get here is the GOG versions of the games which is a pretty passable way to experience them. Including texture filtering, Anti Aliasing, variable resolutions etc. And it ran for me pretty well out of the box.

The same cannot be said for some other people:
Some people struggled to get the game running on Linux because the game makes registry changes in the launcher menu that don't really work for Linux, and some other people report that the Steam version apparently has built-in DRM which is so broken that the game just...refuses to launch and throws up an error.

On top of all this, the games come at varying file sizes all the way from 2GB all the way to 4GB...For games that fit on 650MB CDs.

This is another afterthought cash-in by Capcom.

If you REALLY want to play these game properly. I recommend looking into the ""Classic REbirth"" project which has released prior to the GOG version and remains the most optimal way to play the game. If you are savvy you can replace the game files of the Steam version with this version (after carefully following a guide) and play a way better version than what Capcom is offering here.

But as it stands. If you wanna play this game without much fuss? This is a pretty decent way to do so. And you should play them. The classic RE titles are awesome.

But out of principle? This is a downvote from me because of how lazily this was rushed out with its DRM issues that the original GOG version never had, and it is even worse-so because Capcom already caught a lot of flak for how they handled the Dino Crisis 1 & 2 Steam version which suffered from the EXACT SAME ISSUES that the RE games here have.

Some of you might even notice that this review is just the same I wrote for them too with just the names changed to Resident Evil ;)",1918,0,1,0,7,0,2026-04-02,2026-04-02,1064,340,5,5
"Good Job Capcom now Bring Classic Resident Evil (Code Veronica, Outbreak 1,2 and Dead Aim) games too to Steam as well.

Just Do It.",131,1,1,0,524,12,2026-04-02,2026-04-02,1532,54,537,17
"love how half the reviews are basically flooded with people that are either telling you to get the gog version or who’s gonna meme the September 30th speech first, anyways on par with the remake.",195,1,1,0,11,0,2026-04-02,2026-04-02,164,40,52,17
the cop inside me hasnt died yet,32,1,1,0,1,1,2026-04-02,2026-04-02,0,21,881,12
"My favorite resident evil game always. the original still holds as much value as the remake, so happy it's on steam now and more available for people to play",157,1,1,0,0,0,2026-04-02,2026-04-02,0,62,180,11
"Finally able to play the classics on Steam, you know i grabbed the whole trilogy without a second thought. Thank you Capcom",123,1,1,0,0,0,2026-04-02,2026-04-02,0,27,210,29
Just a classic all around love it so much,41,1,1,0,0,0,2026-04-02,2026-04-02,105,26,689,322
I can't believe I lived long enough to see this,47,1,1,1,4,0,2026-04-02,2026-04-02,0,112,47,10
"The game crashed every time I tried to save, so I finished it with no saves.",76,1,1,0,1,0,2026-04-02,2026-04-23,298,29,254,254
what is this keyboard and mouse control???,42,0,1,0,0,2,2026-04-02,2026-04-02,256,47,19,6
"About two months ago, there was this incident, involving zombies in the mansion, located on the outskirts of this city. Chris and the other STARS members discovered that Umbrella was behind everything. They risked their lives to reveal the truth, but no one believed them. Not long after that, all this started to happen.

Let's just say that RE2 OG is still one of the best RE games of all time and for some people, it's even the best in the series. RE2 is basically a perfect sequel that does everything better than RE1. Hell, I'd say that even the remake wasn't better in every shape or form than it's OG counterpart. It's just that good and back in 1998, it scared the ♥♥♥♥ out of everyone, because it basically revolutionized the survival horror genre. The music is perfect, the atmosphere is top notch, characters are amazing, the monster design is chef's kiss, the two scenarios and replayability is just awesome. Also for those who criticize the tank controls I have 2 words for you: SKILL ISSUE",1003,1,1,0,3,0,2026-04-02,2026-04-02,208,26,9,9
is good gaem,12,1,1,0,0,0,2026-04-02,2026-04-02,150,48,1053,260
1998... I'll never forget it.,29,1,1,0,4,0,2026-04-02,2026-04-02,180,5,404,30
"You can FINALLY now play the REAL original Resident Evil trilogy, there's no excuse not to!!! Please play these masterpieces. Tank controls are fantastic if you go out of your way to actually engage with the game! Fix your hearts or die!
Having finished it through steam again, yeah this game is perfect.",304,1,1,0,0,0,2026-04-02,2026-04-05,242,37,673,368
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,1,0,2026-04-02,2026-04-02,133,3,112,45
thanks capcom for classic masterpiece,37,1,1,0,1,1,2026-04-02,2026-04-02,70,29,3500,89
About damn time!,16,1,1,0,2,1,2026-04-02,2026-04-02,2436,167,260,9
❤,1,1,1,0,1,1,2026-04-02,2026-04-02,159,46,7,7
"Gather up my Tank Controls Elitist Friends and enjoy this masterpiece.

Note for the larpers:
Please play the games instead of watching let's plays on youtube.",159,1,1,0,4,3,2026-04-02,2026-04-02,0,36,751,215
Before everyone went to play bingo,34,1,1,0,2,2,2026-04-02,2026-04-02,287,57,526,33
"Late April Fool's Day joke?
Love the classics!",46,1,1,0,2,1,2026-04-02,2026-04-02,672,83,50,13
Classic and fun but the downside no achievements or screenshots or recordings can't do in game.,95,1,1,0,0,1,2026-04-02,2026-04-02,56,60,605,203
"september 30th, 1998. it’s a day i’ll never forget. the cop inside me died tha day…

at first i genuinely thought that this was an april fools prank and could not believe that capcom would just shadowdrop the original ps1 RE trilogy on steam. i’m beyond happy tho, RE2 has always been my favorite game in the franchise and now it’s more accessible than it’s ever been! 

OG RE2 still holds so much value to me, introducing both my favorite character, leon, and location, the rpd. story wise, the original has more continuity than the remake. leon and claire interact multiple times throughout the game and leon even helps out sherry. ughh they’re all so cute i love them so much :’)",682,1,1,0,1,1,2026-04-02,2026-04-02,160,7,621,9
"[b]""Sorry about that, babe.""[/b]

Oh yes, finally this classic masterpiece is on Steam! Genuinely one of the best games OAT. I had such a blast with it, nothing but great memories with this one! It’s enjoyable, replayable, atmospheric, cheesy, and it’s always a joy to play again. Highly recommended!",302,1,1,0,0,0,2026-04-02,2026-04-29,163,25,2656,2355
One of the greatest survivor horror games of all time.,54,1,1,0,1,1,2026-04-02,2026-04-02,255,34,308,257
"I never played the original 3, totally looking forward to it.",61,1,1,0,2,0,2026-04-02,2026-04-02,0,182,16,16
"The Resident Evil Trilogy are some of my favorite games of all time, I was gladly willing to buy them all again on steam. I went to install these games on steam OS (Legion Go S) I had the most confusing discovery that these games require Registry Editor to access the game JUST TO LAUNCH IT... I will continue to play the games on my windows desktop. But until these games can actually be played on steam OS I can't recommend buying these at all.",446,0,1,0,2,0,2026-04-02,2026-04-02,0,24,151,7
YAYAYAYAYAYAYAYAAYAYAYAYAYAYAYAYAYAYAYAY,40,1,1,0,1,0,2026-04-02,2026-04-02,69,11,794,16
♥♥♥♥♥♥♥♥ i was not exspecting this  and i so happy that the game comes with all the secrets unlocked from the start makes the game more playable and fun,152,1,1,0,2,0,2026-04-02,2026-04-02,0,584,508,13
classic,7,1,1,0,2,0,2026-04-02,2026-04-02,1457,124,769,87
"Re2 is an absolute masterpiece. It is a must buy for 5 bucks if you love the franchise or haven't played the game yet. The only flaws are the difficulty being too easy, and there are still no achievements on Steam. We want to be able to grind these games and earn all achievements!

Also, Capcom, please put Clock Tower and Haunting Ground on steam!",349,1,1,0,40,1,2026-04-02,2026-04-02,0,18,109,109
"beat Leon A in one sitting, Resident Evil was made by the gods for us and everyone should enjoy it - Sent from my Steam Deck™

beat Claire B in one sitting. I really like the og games I am glad they are on steam I dont care about DRM - Sent from my Steam Deck™",260,1,1,0,2,0,2026-04-02,2026-04-02,317,53,461,461
"Switch Pro controller doesn't work at all with Steam-input enabled. at most I can press A to confirm, but the game will also constantly register a DOWN-LEFT input",162,0,0,0,1,0,2026-04-02,2026-04-02,736,11,280,41
Infinitely better than the remakes. Didn't ever expect a steam release tho,74,1,0,0,1,0,2026-04-02,2026-04-02,360,13,1737,26
one of the best games ever made..,33,1,1,0,0,0,2026-04-02,2026-04-02,663,23,60,28
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,0,0,2026-04-02,2026-04-02,0,1,14,14
"my favorite resident evil game always <3 the original still holds as much value as the remake, so happy it's on steam now and more available for people to play",159,1,1,0,12,0,2026-04-02,2026-04-02,119,9,116,49
"The ""RE Fans"" got no excuses now. Pick it up. No Complaints.",60,1,1,0,6,1,2026-04-02,2026-04-02,0,73,1200,200
The only April fools joke I can get behind,42,1,1,0,3,2,2026-04-02,2026-04-02,224,5,322,205
"Im grateful for releasing classic on steam capcom but you need to remove DRM, these games have survived for years thanks to the community and modding",149,0,1,0,19,1,2026-04-02,2026-04-02,293,14,788,10
"""You lose, big guy!""",20,1,1,0,2,0,2026-04-02,2026-04-02,0,57,6,6
its a pretty good game i have no issues,39,1,1,0,1,1,2026-04-02,2026-04-02,313,128,581,57
"the initial excitement of getting these games on steam wore off pretty quickly once i realised these are strangely worse versions compared to what you can get on GOG. alt+tabbing is borked, d-pad doesn't work (unless you fiddle around with steam input), you don't get cloud saves weirdly enough, and of course, the ♥♥♥♥♥♥ enigma drm being added to this... ps1 game?

it would still be bad if it was in a more modern title like what happened to the re4 remake a couple of weeks back but the fact that they bothered adding a horrible drm that increases the system requirements to  require a ♥♥♥♥♥♥♥ 6gb vram card FOR THIS 1998 GAME is genuinely absurd. who exactly are they trying to stop with this?

if you're gonna play this, or any of the classic re games that just got added, just go with the GOG versions.",808,0,1,0,36,4,2026-04-02,2026-04-02,182,93,12,12
"Wow... Never thought I'd have my wish granted yet have the monkey's paw curl. One, this version of the game doesn't have auto aim (Not in Original mode) for who knows what reason when the game is intended to have it as an option.  Two. DRM. Think you can run this on a dinky laptop easy peasy? Probably not. And three, and I don't know if I'm crazy or not, but Birkins first fight in Scenario A seems to have a smaller hitbox than what it seems. Learned that out the hard way. Just get the GOG version on their website. Then you can easily mod it with the rebirth patch and reenable auto aim and not have DRM. Will update if anything changes but for now, thumbs down for me. Capcom... I expected better.",703,0,1,0,23,0,2026-04-02,2026-04-02,0,3,194,104
"The launcher window being titled ""4249110_Launcher"" should tell you enough - it's a hastily done job, copying GOG version with minimum alteration. You don't gain any usual benefits from Steam version, not even Steam overlay was implemented - which means you miss out on being able to access notes, screenshots, video recording, and even Big Picture overlay. So you can't even exit the game if you're on controller, you need a keyboard ready for ALT+F4 termination.

The only benefit is being able to purchase the game here. 


At least the price was okay. I'll just replace the executables with SourceNext version through SteamEdit.
The game is great still.",657,0,1,0,39,0,2026-04-02,2026-04-02,2024,15,81,58
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,1,2,2026-04-02,2026-04-02,0,13,9,9
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,1,0,2026-04-02,2026-04-02,0,3,46,6
,0,1,1,0,0,0,2026-04-02,2026-04-02,151,177,1776,10
"re2 has always been weird emulating for me so i was most hyped for this to come to steam. (i could be just dumb as ♥♥♥♥ but og re and re3 nemesis always ran fine when i emulated them so idk) 

everything ran smoothly so far, i didnt expect capcom to add achievements and if you did youre kinda stupid ngl. dont understand the complaint for wanting better graphics, if youre downloading visual mods on a game thats almost 30 years old maybe older games arent for you.

 aside from that if i run into any actual issues with playing i will update my review",553,1,1,0,4,0,2026-04-02,2026-04-02,236,49,50,17
"I highly recommend the game itself, however, the main reason to buy this version, over the GOG version, is convenience, but having to follow a tuotrial, go into desktop mode, download protontricks, to add a file to a registory, so you can play, is silly.

Not to mention, no steam cloud saves, the PS5 versions also have a few extra features like rewind and acheivements.",371,0,0,0,7,2,2026-04-02,2026-04-02,924,23,626,12
YAYAYAY,7,1,1,0,0,0,2026-04-02,2026-04-02,290,75,46,46
Doesn’t work on the Steam Deck—honestly a shame of a release.,61,0,1,0,5,0,2026-04-02,2026-04-02,0,2,42,13
The real Resident Evil 2 is finally on Steam.,45,1,1,0,5,0,2026-04-02,2026-04-02,0,95,168,5
Does not currently work on steam deck which is a shame. Hopefully it's fixed soon,81,1,1,0,1,0,2026-04-02,2026-04-02,317,6,8,7
"Very young Leon starts his first day in police , videos and music are there so its quite cool and retro games i like it. I Fill some magic this night meybe i wil die later but....... yeah its lots of cool staff is coming out.... young teens dont understand this. :D They want me make cry or something i quite stiff guy from rock.....",333,1,1,0,0,0,2026-04-02,2026-04-02,866,457,27,27
"No idea what Chack registry is, not messing up my computer to play this. Why no way to launch the game normally?",112,0,1,0,5,0,2026-04-02,2026-04-02,0,7,7,7
"1998... I'll never forget it.
It was the year when those grisly murders occurred in the Arklay Mountains.
Soon after, the news was out to the whole world revealing that it was the fault of a secret viral experiment conducted by the international pharmaceutical enterprise, Umbrella.
The Virus broke out in a nearby mountain community, Raccoon City and hit the peaceful little town with a devastating blow crippling its very foundation.
Not taking any chances, the President of the United States ordered a contingency plan - To sterilise Raccoon City.
With the whole affair gone public, the United States Government issued an Immediate Suspension of Business Decree to Umbrella.
Soon its stock prices crashed and for all intents and purposes, Umbrella was finished.

Fantistic port of my faveourite RE game. I only wish for auto aim to be present in this version. But ah well. Please play one of the best games in the series.",924,1,1,0,2,0,2026-04-02,2026-04-02,0,6,114,8
"Hell, the cop inside us would've all died that day",50,1,1,0,0,2,2026-04-02,2026-04-02,0,5,17,17
Controller support doesn't work.,32,0,1,0,4,1,2026-04-02,2026-04-02,0,74,5,5
"Completely broken on Steam Deck. Crashes EVEY TIME you try to save, preventing any kind of progress whatsoever",110,0,1,0,2,0,2026-04-02,2026-04-14,407,121,96,96
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,0,0,2026-04-02,2026-04-02,88,1,7,7
Those residents sure are evil!,30,1,1,0,0,1,2026-04-02,2026-04-02,55,13,18,9
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,0,0,2026-04-02,2026-04-02,557,69,19,10
"It’s exactly the same version as the one on GOG—I’ve compared them, and everything is identical, and the “new” launcher displays exactly the same options. The only extra work Capcom did was to add its dreadful DRM and have the game download all languages instead of a single language, as is the case on GOG. Plus, you don’t get cloud saves or achievements. It also doesn't work on the Steam Deck, whereas the GOG version works fine.

But all that aside, RE2 is a wonderful game that I used to play endlessly decades ago by emulating it on Project64 because my PC couldn’t handle RE4 back then xD, and I was happy.",613,0,1,0,14,2,2026-04-02,2026-04-02,211,56,11,11
im so glad this finally came out on steam,41,1,1,0,0,0,2026-04-02,2026-04-02,97,13,177,30
"so fye. was already playing it on the playstation, game looks bangin on a crt. loaded it up and immediately  started shredding through Claire's A Scenario. lowkey had to stop myself because i rather complete in hardware. man this game is ♥♥♥♥♥♥♥ cozy.",251,1,1,0,0,0,2026-04-02,2026-04-02,87,9,504,51
"Masterpiece of a game but a very so so port. ♥♥♥♥ YOU CAPCOM AND YOUR ♥♥♥♥♥♥ DRM. If you don't care for the drm, this is fine but look into seamless hd mod for the best visual's and best way to experience this game. This game surpasses the remake's and all the newer RE games.",276,1,0,0,1,0,2026-04-02,2026-04-02,0,66,53,11
I recommend this game to new players!!! it's very beginner friendly ignore the date btw.,88,1,1,0,0,0,2026-04-02,2026-04-02,0,1,412,12
"Doesn't work on Steam Deck.

To get it working, I had to use Protontricks to manually install the .reg files, I added ddraw to the wineconfig library. I also had to manually edit a registry key to stop crashing when saving.

In the drive _c folder of the prefix /home/deck/.steam/steam/steamapps/compatdata/4249110/pfx/drive_c:
Create a new folder 'Saves'
Open regedit 
Go to HKEY_USERS > S-1-5-21-[..] > Software > CAPCOM > STEAM_R EVIL2
Change the data of ""Save Path"" to C:\Saves\ from F:\Games\RE2\Save

More info by Matze: https://steamcommunity.com/sharedfiles/filedetails/?id=3697576293",592,0,1,0,5,1,2026-04-02,2026-04-02,812,46,57,46
"This is, no joke, the game of my life.

I will replay it every and any time I can, for the rest of my life.

This game is pure art, so if you're an old school or either a newcomer, enjoy every second, cause games like this aren't made anymore!!!!

PS: Just a reminder that Scenarios B in this game MATTERS, as the opposite of the remake (where it's just a copy/paste from the 1st run). So if you finished the game once, come back for the B scenario, the show must (and will) go on!!",482,1,1,0,0,0,2026-04-02,2026-04-02,235,64,109,109
"""You don't get away that easily...""
-William Birkin",51,1,1,0,1,0,2026-04-02,2026-04-02,0,92,54,31
"My initial thought upon seeing the email from Steam announcing that the OG Resident Evil has released seemed like such an april fools joke to me, I'm so glad it isn't. Now the modern Resi fans and larpers have the chance to experience true peak without needing to emulate. They're definitely getting us ready for the Code Veronica Remake.

I also wanna say thank you Capcom for having a literal built in door-skip mechanic. I owe you mine and my future childrens life.
10/10.",475,1,1,0,6,1,2026-04-02,2026-04-02,238,19,103,26
"aside from the janky settings, this is a gem. kinda funny that there's a slight percentage of people who are unable to run the game due to the minimum system requirements lol, best of luck to y'all",197,1,0,1,4,0,2026-04-02,2026-04-02,0,31,571,59
"Ultra based game, one of the best, thanks Capcom. I love it when developers say that nobody wants to play the original, are proven wrong. The GOG release selling well is basically the reason the trilogy is on steam. Even if they're old, these games are important for two reasons:

People still enjoy the originals and these games are what started this franchise in the first place. They should be readily available regardless of the existence of Remakes. I recommend them basically to anyone, and if the tank controls are bothersome, just play on Easy to make things comfortable, would rather people experience than not at all.

Resident Evil 2, the original and the remake, is one of my favourite games of all times and I am so thankful Capcom has extended its reach to a larger audience.",789,1,1,0,1,0,2026-04-02,2026-04-02,0,30,846,104
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,2,1,2026-04-02,2026-04-02,216,21,596,6
"Where's Code Veronica X CAPCOM!? HUH?

WHERE IS IT??",52,1,1,0,2,0,2026-04-02,2026-04-02,0,13,313,48
"Yeah, first day on the job. Great, huh? Name's Leon Kennedy. Nice to meet you.",78,1,1,0,4,0,2026-04-02,2026-04-02,0,4,16,16
"September 30th, 1998. It's a day I'll never forget. The cop inside me died that day. And that night, Raccoon City was wiped out, thanks to the bioweapons created by Umbrella. Somehow, I made it out. But too many others...weren't so lucky. I was ""asked"" later to join a top-secret government program. Not that I had a choice. The training, the punishing missions...nearly killed me, but at least they kept my mind off everything. If I could just forget what happened that night - the pain, even for a second? This time, it can be different. It has to.",550,1,1,0,1,0,2026-04-02,2026-04-02,82,17,20,20
"One of if not the best in the series. The OG's are finally on Steam! 
Thank you CAPCOM!",87,1,1,0,0,0,2026-04-02,2026-04-02,0,277,12,12
