context,count
survival horror or actiony a leon game hasn t missed yet,1
with more corny catchphrases from leon and redfield having a whole,1
story is engaging with both leon and claire campaigns adding replay,1
game great is the story leon and claire are both solid,1
"mmmmm leon   was a gift",1
feeling unfair and switching between leon and claire offers different perspectives,1
i guess ada wong and leon just have an instant connection,1
re2 you play as either leon or claire both have different,1
lovable and badass yes both leon and claire ada too i,1
and i just beat re2 leon s story and i really,1
leon and ada 😭,1
saw leon in the noir outfit and,1
and it works for me leon is a ♥♥♥♥♥♥♥ chad in,1
most was the relationship between leon and ada and her transformation,1
through the run through with leon and really enjoyed the story,1
la misma mierda que con leon pero un poco mas dificil,1
killing zombies and being leon kennedy never felt this good,1
a blast and claire and leon are as beloved as they,1
ada wong leon kennedy oh my goodnes,1
runs the same route as leon,1
review i have only finished leon s story and i am,1
sewer again also ada and leon have zero chemistry,1
first runs with claire and leon but canceled the service after,1
leon i love you but oh,1
i daydream a day when leon feels an ounce of joy,1
"the best way   leon and claire are both great",1
love the story leon is hot btw buy the,1
baby leon my goat,1
"itself—mysterious unsafe and unforgettable  leon and claire are written in",1
game and to just have leon 1 and then claire 1,1
much as the re4 remake leon my beloved,1
my shirt while playing as leon,1
to see the rest of leon s story,1
when leon had the heart of a,1
leon i liked leon alot,1
locations where we play as leon and ada i m really,1
"play once get it as leon lol  9 10",1
its because it has leon in it p s vry,1
claire has been a blast leon s story is really compelling,1
leon is in this one guys,1
is def worth it also leon makes me gay,1
leon chad kennedy,1
mr x punch leon hurt sfx,1
"  also i want leon and ada on my room",1
leon has such cheesy one liners,1
ada is my queen and leon is my king i want,1
high and the adrenaline pumping leon and claire s campaigns each,1
remake besides re4 mostly because leon the sex kennedy is in,1
submachine gun in claire a leon b will not be able,1
that follow quite similar paths leon and claire after completing the,1
origins the interwoven stories of leon kennedy and claire redfield fighting,1
leon kennedy is my wife,1
game is amazing playing as leon t 00 is very menacing,1
birkin made up for it leon s campaign was a solid,1
ada wong and baby face leon s first introduction to me,1
to italian and not choosing leon this is great,1
both walkthrough were good liked leon story specifically,1
to repeat same things that leon did already in his main,1
wish the separate playthroughs of leon and claire were more different,1
written my first playthrough with leon was around 9 hours but,1
think i was distracted by leon s moans,1
campaign with two main characters leon kennedy and claire redfield this,1
"up to max repeatedly get leon injured until he s nearly",1
definitely replay some day with leon,1
dissonance what do you mean leon fell in love with random,1
i la la love leon kennedy my cat will be,1
"immersive   playing as leon and claire feels fantastic and",1
"re2 really solified that  leon re2 has no melee options",1
they put leon from dead by daylight into,1
leons one liners give me life,1
this remake on several occasions leon and claire s characters were,1
claire my pookie wookie bear leon is such a baby ugh,1
an emotional roller coaster throughout leon s story,1
leon s voice love it,1
games in one one with leon and the other with claire,1
and i did sometimes question leon when the dude is barely,1
good and i love both leons and claire s campaigns i,1
game as you have both leon s and claire s campaign,1
leon euugghhhh,1
baby daddy leon aaauuuggghhhh ͡° ͜ʖ ͡°,1
the best way possible both leon and claire s stories are,1
had a great time experiencing leon s story currently working on,1
very coolio and i love leon guys,1
includes jill chris claire and leon ok now ive always know,1
"stakes and tension   leon and claire are but thin",1
many people focus on the leon s looks causing his character,1
achievements 50 of players complete leon s story while only 37,1
leon s run ended i have,1
than brute force playing as leon and claire gives two distinct,1
had fun playing as leon and claire graphics are good,1
love this game i love leon kennedy i love claire redfield,1
it having a claire and leon plotline must buy for every,1
ain t no way leon s kennedy use to be,1
leon ending solid 7 2 10,1
understand well written and both leon and claire s stories come,1
v severna korea i toq leon bate bati chichkata kvo mi,1
details when you play as leon it s not bad at,1
i refuse to heal my leon s critical health,1
times as both claire and leon and really enjoyed it my,1
loot box also why is leon so slow 2nd playthrough with,1
sooo peak leon is so goated mmmmhmm anyways,1
scenario a with claire or leon and then you go through,1
this game is cool because leon kennedy make me hrony,1
2 words leon kennedy,1
experiences definitely play once as leon and once as claire would,1
and speedrunning getting s as leon in his 1st run in,1
i want leon to absolutely destroy me and,1
now i ve only beaten leon s campaign so far but,1
is here different playthroughs for leon kennedy and claire redfield chris,1
it s almost identical as leon first scenario 90 same areas,1
so much the bonding between leon and ada wong you set,1
spoiler i played claire a leon b doesn t make much,1
playing as leon made me gay 10 10,1
revising this review after beating leons story this game is dog,1
reasons i do also enjoy leon and claire as protagonist a,1
i would enjoy choking on leon,1
really good replay value finished leon s section in one day,1
both campaign of a b leon claire and a b claire,1
variations and the claire and leon storylines there s tons of,1
s story is better than leon s,1
leon s story was absolute cinema,1
started my first playthrough with leon and while i was instantly,1
"like never before   leon — rookie cop turned absolute",1
are missing from this remake leon and claire barely talk the,1
atmosphere with music like when leon was holding on to ada,1
locker hides disappointment also apparently leon s jacket is bulletproof but,1
pressure to the game imo leon ada and claire have well,1
average leon enjoyer over here,1
story characters you play as leon s kennedy a rookie cop,1
me through the whole rpd leon claire and ada characters were,1
i love leon i love leon i love,1
the best game ever bc leon kennedy is here,1
clever puzzles and genuine scares leon and claire s stories are,1
a fresh faced pre re4 leon who still climbs down ladders,1
i got 3 4 through leon s campaign before i said,1
my third run to do leon s story 100000 10 if,1
incredible atmosphere characters my goat leon the game always makes you,1
that just can t resist leon s voluptuous buns what s,1
punched me 10 10 also leon is a baddie,1
delivered straight to the soul leon too cool claire too real,1
and they should ve made leon appear a bit more than,1
in the first run with leon and still is fun,1
game i m greeted by leon s kennedy looking as naïve,1
also finished playtrough as a leon and next day as a,1
leon cool kennedy,1
my first love leon,1
stories you can play through leon and claire while they each,1
i love leon i love claire i love,1
new players i started with leon and did the second run,1
that i missed when doing leon a claire b the sound,1
can leon and claire racoon city as,1
i also got to know leon and claire who were both,1
just completed first playthru of leon s story and it was,1
leon kenny,1
week thank you for giving leon a big juicy ass,1
the whole way through on leon a altering finishing i found,1
leon looks a bit like a,1
i chose to play as leon because i have always liked,1
do something you did with leon in the original because leon,1
so great fyi i played leons run and claires 2nd so,1
fun story always cool seeing leon not my fav re game,1
more playtime offline i completed leon s story and spent about,1
leon kennedy in a maid dress,1
these residents are getting evil leon,1
h1 i love leon kennedy h1 i hope u,1
and the dual campaigns between leon and claire give it enormous,1
took a few hours for leon a to get me interested,1
s still good i played leon a claire b and i,1
the roles of rookie cop leon s kennedy and college student,1
leon s story was amazing and,1
leon haaaalp,1
you can also play as leon and claire for 2 runs,1
to experience him alone also leon 3,1
leon shoot the scary guy and,1
zombie dismemberment system great characters leon leon leon leon leon leon,1
then go back and play leons story for first time players,1
leon and clair are hot also,1
wow what a remake leon is amazing and i just,1
"stalker   points for leon kennedy",1
minutes of this game but leon and claire are too stupid,1
"as much fighting as in leons part id say so ",1
10 10 leon kennedy gave me a boner,1
so good 10 10 game leon had trauma after raccoon city,1
it does not spoiler strike leon you suck strike the dlc,1
this game around 6 10 leon s story i played it,1
leon ada claire hunk and tofu,1
of resources on played through leon s campaign on standard mode,1
if capcom doesn t let leon and ada get married i,1
is fluid both claire and leon are fun to play in,1
leon is there,1
claire s story and play leon s story again not with,1
and this one is great leon is cool and dreamy,1
its dual campaigns playing as leon and claire offers two unique,1
as gripping as ever both leon and claire s campaigns are,1
best games ive ever played leons story was much more difficult,1
being said i played the leon campaign as my first re,1
ada was a good goon leon was meh 6 10,1
"it including dying in hardcore leon 2nd run for an hour",1
"be fine claire lied  leon is just some rookie cop",1
where you can play as leon,1
his footsteps above you also leon isn t that hot please,1
sounds great graphics controller support leon s cheesy one liners etc,1
blast it was i played leon and still plan to do,1
leon trys to get a hoe,1
enjoyed the first playthrough as leon and claire and then doing,1
my first play through with leon and i had a blast,1
"only wish there were more leon kennedy games  i hope",1
time to play leon is babygirl the game brief,1
you may ask because leaving leon injured so you can hear,1
story is told from both leon and claire s perspective which,1
first day in the force leon,1
story is really cool especially leon steven kennedy the king of,1
at all claire is “okay” leon and ada are probably the,1
ass just for my dearest leon,1
"spoilers   spoiler apparently leon has a thing for ada",1
best game ever love leon love ada love claire and,1
ll get the physique of leon,1
she leon on my kennedy till i,1
of all second of all leon kenenedy if taht what his,1
felt the same as when leon claire runs from mr x,1
the western custom shotgun for leon i d like leon to,1
tension of raccoon city both leon and claire s campaigns feel,1
this game playing both as leon claire was a fun experience,1
awesome game 9 10 would leon again,1
leaves you hanging i finished leon s run on assisted mode,1
and grab my head play leon s story first,1
leon pls be more dense,1
"☐ existential crisis incoming  leon and claire s stories intersect",1
my favorite from re series leon has to be my favorite,1
"penny i spent on it leon is goated",1
ohhhh my god leon i love you im a,1
save ammo and goon to leon,1
is a contender i did leon and then claire i got,1
you was scary playing as leon was really enjoyable claire was,1
the game is quite short leon s and claire s campaigns,1
it s told through both leon and claire s campaigns makes,1
ending the game i finished leon s story on hardcore so,1
yourself i played both the leon claire stories then the all,1
attaboy leon attagirl claire,1
after finishing leon a and claire b i,1
zayıf claire ile oynuyoruz fakat leon ile ne yapıyorsak claire ile,1
when leon is at low hp he,1
fighting can cost you everything leon scott kennedy s definitely stronger,1
likeable protagonist i played as leon he s a young police,1
"leon and ada s tier goat",1
"  i just completed leon s story and it was",1
my king leon,1
leon is the goat he very,1
hauntingly creepy you will accompany leon a clumsy but brave police,1
had the same bones as leon kennedy maybe in another life,1
time and really enjoyed both leon and claire s playthrough even,1
leon so sexy 10 10 game,1
i feel like every game leon is in makes me say,1
it resonates me strongly when leon opens the door of rpd,1
through with 2nd run with leon and i am loving it,1
control your dih leon,1
being divided into claire and leon s is very well done,1
i like the part where leon kisses the zombie on the,1
love this game man love leon love claire love ada 10,1
sure what else to say leons pretty hot,1
gra spoko fajna ada i leon fajna grafika klara czerwonepole tez,1
the whole time playing as leon or claire feels different enough,1
a relatively good soundtrack and leon has a very forgettable one,1
leon is master chief with no,1
leon would get it,1
addicted ti this genre now leon s campaign is pretty good,1
ve done 3 runs 2 leon 1 claire and fully cleaned,1
i adore the duo of leon and claire s introduction the,1
"location   overall the leon campaign only took me about",1
leon cool guy,1
leon is my dad,1
fights are ♥♥♥♥♥♥♥♥ but babyface leon heart heart,1
leon too freaking handsome i can,1
characters has their own path leon s kennedy is a favorite,1
on my recommended ever again leon more like lameon why is,1
effective you play as either leon s kennedy a rookie cop,1
9 10 game leon is a national treasure,1
leon whimpers and cries when on,1
is gut wrenching on both leon and claire s different perspectives,1
leon omg youre alive i saved,1
first time again my first leon run was ♥♥♥♥♥♥♥ scary and,1
to grow my love for leon claire s cool too i,1
"scream   claire and leon s campaigns both offer enough",1
when nearly finished the game leon campaign by watching people freaked,1
will be completely different from leon s but when i finished,1
ditch f dat lil girl leon n claire so cool ada,1
leon sexo kennedy,1
nailed it now 2run as leon 3 3,1
engaging when playing as her leon s run was a lot,1
"  i only did leon story i felt that doing",1
my unfortunate spiral into discovering leon kennedy yeah you know where,1
was too busy staring at leon s ass,1
leon kennedy is pookie,1
leon kennedy i will always love,1
is phenomenal the story between leon and claire was great leon,1
very fun leon is hot,1
i ve only played the leon campaign so far but it,1
giga chad leon,1
with fantastic atmosphere claire and leon routes b side means a,1
as either claire redfield or leon s kennedy with each character,1
franchise is incredible i loved leon and ada s chemistry in,1
leon is soooooooooooooooooooooooooo bad,1
"down the hall   leon and claire s campaigns are",1
its so good love leon and claire xoxo,1
the pros pony throw because leon have pony hair and get,1
it has leon scott kennedy in it need,1
great story on both leon and claire at first it,1
points for ada s ass leon is also kind cutie patootie,1
ran through the leon campaign pretty fun game pretty,1
all i mma say is leon b statue room danger no,1
in a row claire a leon b and claire b b,1
playthrough remained consistent throughout both leon and claire s respective stories,1
claire story first i thought leon story would be the best,1
leon of the residents,1
"health or saves   leon s storyline turned from a",1
i finally finished my first leon and second claire run of,1
shot my first run as leon on standard mode was intense,1
the best looking zombies ever leon claire and ada are all,1
new players play claire first leon second,1
the game is claire a leon b this tells you the,1
because you can play as leon or claire very clever question,1
too scared to play but leon is hot so that s,1
leon is the 2nd hottest man,1
xbox one and finished both leon and claire s story even,1
claire redfield or rookie cop leon s kennedy depending who you,1
leon my king,1
and i ve only played leon s story so far i,1
l l l l l leon k k k kennedy,1
leon hotter in re4 🥵,1
leon is in it 👍 also,1
ended the main game with leon and standart difficulty while still,1
super tyrant fckd my leon b a rank,1
"awesome   come for leon stay for claire  ",1
the classic weapons are here leon s obscure west german pistol,1
leon my love why must you,1
leon and ada are in love,1
in my second run as leon mr x appearing unexpectedly early,1
is good but playing as leon and then claire and vice,1
the puzzles and i 3 leon,1
we still get a witty leon but none of the super,1
leons butt was in it almost,1
characterizations of ada claire and leon were very well done sherry,1
prefer re2 and re4 estrogenic leon over the beast in re6,1
do it for leon,1
resident evil feels horror when leon is the main character when,1
of the station i played leon a claire b and found,1
holy peak ass game leon s kennedy main character of,1
through by the way play leon a and claire b that,1
atleast ada and leon almost smashed in this game,1
survial game and i love leon and claire the only thing,1
an 8 5 10 and leon s was an 8 10,1
litness…i enjoyed both gameplays as leon claire but i connected more,1
claire leon 3,1
we will include carlos and leon i guess if thats what,1
ada wong leon kennedy,1
completed my first playthrough as leon so i ll be doing,1
guns are fun to shoot leon grows into your heart and,1
t really make sense that leon and claire are going through,1
" i have only played leon s campaign but this was",1
very good game leon kennedy makes me feel excited,1
and beautiful the two characters leon kennedy claire redfield and not,1
re engine two distinct campaigns leon and claire each with their,1
rookie cop leon is the sweetest baby ever,1
pull between risk and reward leon and claire both feel like,1
babygirl leon and macho man claire,1
going purely off of leon s story i found resident,1
i love claire and hate leon twink kennedy,1
hell yeaah rookie leon,1
story is better but play leons first,1
relentless and horrifyingly resilient both leon and claire s campaigns are,1
bland exchanges that lack personality leon and claire both come off,1
beneath neon lights you become leon eyes wide with duty and,1
it s nice to see leon s origin story but claire,1
by half i mean that leon and claire campaigns are practically,1
god i wish leon kennedy could rescue me too,1
good anything for my babygirl leon kennedy 3 no notes except,1
leon s the goat 1,1
resident evil 2 remake aka leon casually jogging away from the,1
bang claire and would knock leon on the noggin for being,1
game made me pregnant seeing leon,1
on the series playing through leons route felt tight i had,1
a remake b clair and leon arrive at raccoon city to,1
leon goes to town,1
on my first playthrough leon re2 i won t lie…,1
low poly leon s so sexy,1
i m ready to start leon s there are plenty of,1
hard game good game fun leon hot,1
i think if i was leon kennedy i would just ♥♥♥♥,1
it to the sewers during leons playthrough i had to play,1
i like my leon on a thong,1
was fun tho i love leon no diddy,1
i approve leon and claire with sherry ily,1
d say that my first leon a playthrough was pretty fine,1
as leon s gf i can confirm,1
leon moaning in my ears 10,1
8 10 claire and leon are slow as ♥♥♥♥,1
resident evil experience played as leon beat the game felt satisfied,1
2nd run this time as leon,1
crouch mechanics why can t leon jump a two foot gap,1
fan of leon so i am fan of,1
love for don t expect leon to start doing backflips and,1
it also sucks apart from leon even the story is boring,1
both of the stories featuring leon and claire were equally engaging,1
leon my beautiful autistic king,1
game both technically and artistically leon is great but claire really,1
started with claire instead of leon so it was a bit,1
leon stands on business the second,1
leon ass 3,1
wheres leon when i need him man,1
i m like him leon kendey 😀 thas the wong,1
station iconic two playable campaigns leon and claire offer different perspectives,1
clair i ve only played leons story while writing this i,1
leon and claire awesome,1
both leon claire stories are fire also,1
leon the strongly recommend kennedy,1
could experience this played through leons story first them claires the,1
— 9 5 h played leon a claire b cleared score,1
leon dirty and wet has me,1
both leon s and claire s stories,1
characters the dual campaign—following both leon s kennedy and claire redfield—provides,1
not get to it earlier leon is very handsome,1
i m playing leon s story right now and,1
feeling frustrating playing as both leon and claire gives fresh perspectives,1
likeable especially my sweet boy leon and the gameplay satisfying and,1
i m halfway through the leon s story and i think,1
i just finished leon s campaign in standard difficulty,1
leon is a baby in this,1
spoopy also leon is hot,1
leon is such a baddie p,1
leon is so hot i love,1
very less weapon choices in leon s story felt like that,1
"i hate the tyrant leon and ada are hot",1
leon peak,1
leons hot recommend,1
i d do it with leon ong,1
leons a twink,1
yesssss leon is such a cutie,1
"be cool if we were leon and claire that would be",1
finished my a playthrough as leon really good helps ease newcomers,1
git leon cwel,1
story plays out differently with leon and claire leon the rookie,1
had a different campaign from leon i thought it made no,1
to the game and beat leon s story and called it,1
fights are a complete joke leon and clair just run around,1
sucked b lls i enjoyed leon s story more than claire,1
leon is fine ♥♥♥♥♥,1
of the game more unique leon and claire are both awesome,1
similar the scenarios feel between leon and claire a bit more,1
settings players can choose between leon or claire each with their,1
i revisited raccoon city through leon and claire s perspectives with,1
appreciate the sheriff outfit for leon and the 98 models for,1
o leon é gostoso,1
every decision the story follows leon s kennedy and claire redfield,1
leon is so fine,1
have beat the game as leon one time claire i just,1
my first play through with leon so wish it was a,1
story overlap between claire and leon is hinted at through their,1
different playthroughs with claire and leon,1
came for leon kennedy but forgot resident evil,1
leon smeggsy haha,1
actually supposed to do like leon first run then claire second,1
of playing claire a b leon a b ontop of all,1
coen chris redfield jill valentine leon s kennedy ✅ claire redfield,1
entertaining and they have both leon s and claire s a,1
another i disagree after playing leon a to claire b i,1
cat ears leon s kennedy 10 10,1
only completed leon s story so far but,1
leon and claire could punch me,1
birkin in both scenerios of leon claire were very bad ass,1
leon look,1
can play the game as leon and claire each with their,1
talk about how ridiculously handsome leon is especially the character models,1
leon s voluptuous booty,1
leon is a real roookie here,1
but i have only played leon mode as the plot is,1
kinda disappointed i played as leon in normal difficulty but that,1
far i ve only got leon s campaign but i m,1
i love you leon kennedy please notice me,1
me war and peace but leon s kennedy didn t return,1
the way leon kennedy pulls off that karen,1
such a satisfaction at last leon has a good jawline lmao,1
i could install some more leon nude mods on the game,1
experience on both claire and leon campaigns b sides are great,1
both characters and then playing leon 2nd run for the true,1
leon kennedy should have been oiled,1
lets you choose two characters leon or claire and the option,1
leon kennedy can shoot me up,1
two perspectives the perspective of leon scenario a and the perspective,1
b leon young kennedy b,1
did one story run with leon from start to finish which,1
face two tales entwine — leon s green resolve claire s,1
a great detective one day leon,1
positions shuffled the storylines in leon s and claire s campaigns,1
leon gostoso ada gostosa claire gostosa,1
leon claire best couple 3,1
story pulls you in deep leon s journey from rookie cop,1
sososo scary ehelp so good leon is so fine,1
giorni finito con claire e leon ve lo consiglio sulla play,1
some effectiveness looking at you leon kennedy roundhouse kicks in re4,1
just clicked playing through both leon and claire s stories felt,1
really good remake but sadly leon and clare got same route,1
campaign i yearn to have leon s body press against his,1
super contento con el game leon la maldita cabra 10 10,1
leon and his ♥♥♥♥♥♥ up parasocial,1
thoroughly enjoyed it i loved leon kennedy so much as well,1
fell in love with leon and i need to scratch,1
the whole game looking at leon and claire s cakes,1
leon s kick has not yet,1
this franchise unless ur a leon fangirl and like to walk,1
s great both claire and leon s stories are really strong,1
leon kennedy raaaaaaah,1
x 1 spent staring at leon s jawline recommended ✅ yes,1
also willing to chalk up leon kennedy s speech patterns to,1
leon so hot bru,1
leon help me the resdients are,1
launcher which i suggest and leon s story wasn t as,1
leon kennedy and this the scariest,1
not completely different from the leon s one feeling mostly like,1
the very 1st attempt with leon a claire b 2nd run,1
finally completed leon and claire and what a,1
for claire s story and leon s second run,1
claire a then with hardcore leon b route to spice things,1
not too easy either also leon and claire are so cute,1
two campaigns — one for leon and one for claire they,1
make the story of claire leon and ada more clearer and,1
playing more than half of leon s part of the story,1
from start to finish both leon and claire s stories are,1
you anyway i s both leon and claire now	and i think,1
the story follows claire and leon as they head to raccoon,1
on ps5 ive only played leons run on pc but just,1
h2 the dual campaigns featuring leon kennedy and claire redfield offer,1
characters pretty good i love leon and claire s story but,1
i love resident evil leon and claire are so cool,1
and 3rd time in my leon play through i mentally checked,1
claire a leon b,1
true ending i played as leon for the second run and,1
really continuity i originally played leon s 1st scenario and claire,1
up the canon where both leon and clair are supposed to,1
leon s kenedy better then the,1
finished leon s story loved interconnected level,1
the introduction of claire and leon is tough and this game,1
leon runs way too slow and,1
nothing dies down here to leon yeah well except me i,1
two playthroughs i started with leon which is probably the canon,1
thanks for making leon so hot,1
nutshell leon at his young age goes,1
leon sexy man 🥞🤤😻,1
of the story claire and leon are basically the same outside,1
the same things with either leon or claire and except for,1
i love leon cutie patootie,1
freak and when he catches leon he starts tickling his toes,1
campaign whit little changes between leon and claire a and b,1
have been more interactions between leon and claire but ultimately they,1
thing you play as either leon a rookie cop with zero,1
great storyline for fans alike leon and claire are iconic and,1
was mixed both claire and leon move very slowly towards the,1
but not even she deserves leon as i made a deal,1
is awesome but spoiler the leon and claire playthroughs could have,1
again in a heartbeat also leon,1
i am enjoying it from leon s pov police station level,1
some mr x and rookie leon,1
my only issue is that leon and claire s stories aren,1
i goon to leon kennedy,1
found out that by choosing leon for my first play through,1
and the two main characters leon and claire are likeable and,1
"being frustrating   both leon and claire s campaigns are",1
is very interesting i like leon s story the most since,1
experience the intertwined campaigns of leon s kennedy and claire redfield,1
leon the mogger straight mogging raccoon,1
but with claire s and leon s cute faces in the,1
leon is very funny that is,1
h3 the story of b leon kennedy b and b claire,1
"swords   but has leon",1
still in disbelief that leon can be equal parts complete,1
have beaten this game on leon s story and i love,1
when leon told claire the residents of,1
complaint is at some parts leon and claire s playthroughs get,1
leon is so sexy…,1
a significantly easier route than leon but they re both great,1
leon baby girl,1
"give at least the next leon kennedy entry a try ",1
without playing both claire and leon pretty graphics the game allows,1
skibidi leon,1
even get me started on leon that ho has zero backbone,1
i love leon he makes me wanna do,1
leon my husband,1
i love this game leon best character the only thing,1
re just barely scraping by leon and claire take extremely similar,1
amazing game and fun fact leon is based on a real,1
resident evil games that expand leons story like resident evil 4,1
there s leon s kennedy you need nothing,1
mean by that is like leon s story is good if,1
torso level camera perspective of leon or clarie when you are,1
launched that game for leon stayed playing for claire,1
review game is good however leon claire story a and b,1
should have focused on making leon and claire s scenarios more,1
it the zapping system with leon and claire having both characters,1
off each other very well leon s kennedy is one of,1
i love leon he is so cool and,1
i am leon kennedy,1
go back and do the leon route at some point 8,1
city and can control either leon or claire in separate yet,1
to make hot love to leon kennedy,1
is iterally copy pasted only leon a and claire b matter,1
and the reimagined story of leon and claire feels both nostalgic,1
leon is such a cutie,1
leon rookie so cutie,1
s strory are better than leon howerver leon s story in,1
scary but you know what leon hotness can purify the scaryness,1
there s more differences between leon and claire route,1
i didn t like is leon simping for ada she was,1
i want the clare and leon ship to sail so badly,1
i still haven t finished leon s story at this point,1
zombie munch leon butt 10 10,1
don t really like how leon is in this one but,1
take care of yourself leon,1
i spent 5 hours on leons story but only 2 hours,1
heightened by a chilling soundtrack leon is portrayed convincingly as a,1
other remakes and play both leon and claire s story hats,1
leon skibiddi kennedy and claire rizzfield,1
"  overall i think leon s story is better than",1
tonight on resident gear leon shoots off mr x s,1
and heart pounding encounters both leon and claire s campaigns offer,1
in the future with both leon and claire,1
but would still have played leon is a crappy protagonist who,1
times i had claire and leon stick on the inside of,1
content you ll get plus leon is hot so there s,1
how simple they are both leon s and claire s story,1
are really good good story leon is an absolute badass overall,1
god knew leon would be too powerful with,1
amazing game i started with leon in scenario a then played,1
the same things like in leon s one and this is,1
to go both claire and leon runs are enjoyable leon is,1
interaction between both main characters leon and claire is pretty short,1
"leon s kennedy casually existing ",1
interaction between the two storylines leon claire but because of its,1
played the claire first and leon second run and while i,1
edge the dual campaigns for leon and claire add variety and,1
ts fire and leon is hot,1
evil residence leon speaking,1
leon mmmmm yummy,1
fire game leon s butt chin is immaculate,1
leon bbg 3,1
update to the original game leon and claire s stories are,1
game i first played as leon scenario a and then as,1
love this game so much leon is soch a beautiful men,1
can play as clear or leon so it a 10 10,1
are top notch especially for leon s kennedy and claire redfield,1
"to touch me claire hot leon hot leon sexy kennedy",1
absolutely amazing i finished leon s story and this was,1
1st run claire 2nd run leon is cannon ngl i still,1
little more of difference between leon s and claire s campaign,1
started playing for leon kennedy stayed for claire redfield,1
stayed for leon came for leon,1
twink leon 3,1
my second complaint is that leon and claire s stories are,1
amazing story lines both with leon kennedy and claire redfield i,1
i love the part where leon says hold on claire these,1
smell the sewer i wish leon and claire s runs were,1
claire and leon that is all oh and,1
i am literally leon kenendy,1
run with claire after playing leon s story first and i,1
leon kennedy is one fine man,1
re2r leon is such a cutie patootie,1
my first play through with leon not only was it nostalgic,1
clair a leon b was the cannon in,1
" i have only played leons a side and not done",1
very good game leon os so fine and so,1
through the campaign played as leon on normal i attempted the,1
leon more like pee on,1
what if instead of leon kennedy it was leon freakennedy,1
the same 10 10 for leon origin story,1
leon is a little cute twink,1
leon story better,1
the player the story of leon and claire makes you feel,1
fav resident evil game also leon is so fine,1
leon what the ♥♥♥♥ claire where,1
game i started with the leon campaign whilst i found the,1
play thru leon s story beat it and,1
same no real interaction between leon claire no replayability what a,1
fun my only complaint is leon s movement speed makes the,1
oh leon oh leon,1
playthrough as both claire and leon matter most for time management,1
leon silly kennedy,1
the characters especially ada and leon didn t really like claire,1
make you panic • story leon and claire s campaigns are,1
leon 333,1
least one side of claire leon story because it makes the,1
can t smex leon c,1
i like leon kennedy a lot i like,1
i love leon and mr x cool,1
leon has been choked by a,1
omg hi leon,1
game with one hand with leon in a maid outfit,1
having finished leon s story on hardcore i,1
you can play as both leon and claire across two different,1
leon is hot claire is my,1
tiny little leon that s literally it 100000,1
leon story is legit peak and,1
this is crazy its leon kennedy,1
and the differences between playing leon or claire aren t nearly,1
leon kennedy must survive his first,1
review i ve only played leon s story which is only,1
leon nmgmmmmg,1
leon is my daddy 8 10,1
"leon who s this  claire",1
story is pretty amazing—too bad leon and claire don t interact,1
i stroke my pickle to leon daily and i do it,1
as i can stare at leon s ass it s worth,1
a second story for both leon and claire the brevity of,1
love re2 and re4 because leon,1
leon 1,1
certified leon simp,1
since that night especially for leon well a very big change,1
quite enjoyed this game did leon s route first and claire,1
two intertwined perspectives showcasing both leon kennedy s and claire redfield,1
game completely ruins the characters leon is a sociopath who points,1
you should have kissed with leon joke,1
vibes are so intense love leon,1
high replayability immediately after finishing leon s story i wanted to,1
got a serious glow up leon and claire s stories hit,1
leon is so sigma,1
leon is the goat the goat,1
play through great stories both leon s and claire s amazing,1
but the story stays engaging leon and claire are both great,1
"submissive leon kennedy propaganda disgusting  ",1
"been too short   leon is an interesting character as",1
few things that bothered me leon and claire feel incredibly immobile,1
city police department as either leon s kennedy or claire redfield,1
perfect including the final bosses leon and claire s campaigns are,1
game one of my favorites leon and claire are incredible,1
to fall in love with leon sexy kennedy,1
far i only played through leon s story but will definitely,1
ada wong and my faourite leon s kennedy i have managed,1
interesting but i recommend playing leons scenario a and then claire,1
fighting zombies great story and leon is hot,1
feeling cool and looking at leon kennedy s beautiful face play,1
combat to be because of leon since hes an amateur but,1
you re out of room leon could survive an apocalypse but,1
leon coganli awghh,1
i chose to play leon s story i remember playing,1
finalizei a campanha com o leon e a clare e foi,1
i wish leon would make me pregnant,1
my first day h2 b leon scott kennedy b https steamcommunity,1
and zombie dont die but leon is cute,1
offender of this giving both leon and clare a super weapon,1
awesomesause leon is such a cutie 3,1
evil game you re either leon kennedy the world s unluckiest,1
this era of resident evil leon claire and ada and the,1
start with the alternative to leon s story you end up,1
well with the locations scenes leon and claire are both great,1
so easy on hardcore with leon but when i select claire,1
in story mode playing both leon and claire s campaigns i,1
leon a mr x behind you,1
the good forthe story character leon and claire is the good,1
i find frustrating is that leon and claire s story is,1
of a remaster just completed leon s story i loved that,1
rookie leon is cutie leon i bought,1
of voice and manner re2 leon s kennedy is the origin,1
rookie leon saved my life,1
leon is best protagonist and hes,1
resident evil 2 remake has leon kennedy and clare redfield who,1
i love leon feet,1
s was very similar to leon s but with different weapons,1
claire and leon should have more scenes together,1
allows you to feel like leon and claire who are trying,1
"also too easy claire and leon s playthroughs feel practically the",1
"save me leon scott kennedy leon scott kennedy",1
amazing remake done with leons scenario and off to do,1
my first play through as leon and it holds up as,1
he terminado una campaña con leon y otra con claire y,1
claire leon,1
all kinds of evil things leon say that again,1
the raccoon city incident impact leon kennedy and his character develop,1
enjoyed the characters played both leon 1st run and claire ng,1
would suck leon dry,1
em relação à campanha do leon embora existam algumas variações elas,1
as of writing finished both leon a and claire b and,1
